"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"1500000US240317028003","Block Group 3; Census Tract 7028; Montgomery County; Maryland","487","173","123","104","123","104","0","14","0","14","0","14","0","14","0","14","0","14","83","81","22","35","61","52","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","281","135",
"1500000US240317028004","Block Group 4; Census Tract 7028; Montgomery County; Maryland","1132","634","848","654","848","654","0","14","0","14","0","14","0","14","0","14","0","14","108","80","0","14","108","80","0","14","0","14","0","14","0","14","0","14","0","14","35","60","8","22","133","92",
"1500000US240317029001","Block Group 1; Census Tract 7029; Montgomery County; Maryland","320","110","124","74","124","74","0","14","0","14","0","14","0","14","0","14","0","14","34","39","0","14","34","39","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","25","146","82",
"1500000US240317029002","Block Group 2; Census Tract 7029; Montgomery County; Maryland","601","166","391","129","353","133","38","49","28","44","10","23","0","14","0","14","0","14","96","78","30","49","66","60","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","114","88",
"1500000US240317029003","Block Group 3; Census Tract 7029; Montgomery County; Maryland","917","445","293","186","293","186","0","14","0","14","0","14","0","14","0","14","0","14","222","249","17","29","205","248","0","14","0","14","0","14","23","36","0","14","0","14","164","176","0","14","215","153",
"1500000US240317029004","Block Group 4; Census Tract 7029; Montgomery County; Maryland","672","169","247","115","247","115","0","14","0","14","0","14","0","14","0","14","0","14","73","74","20","33","53","66","0","14","0","14","0","14","0","14","0","14","14","19","36","39","0","14","302","120",
"1500000US240317029005","Block Group 5; Census Tract 7029; Montgomery County; Maryland","341","220","101","60","85","51","16","26","0","14","0","14","16","26","0","14","0","14","16","26","0","14","16","26","0","14","0","14","0","14","0","14","0","14","0","14","20","33","0","14","204","210",
"1500000US240317030001","Block Group 1; Census Tract 7030; Montgomery County; Maryland","409","119","232","77","232","77","0","14","0","14","0","14","0","14","0","14","0","14","45","43","0","14","45","43","0","14","0","14","0","14","0","14","0","14","0","14","5","8","26","31","101","49",
"1500000US240317030002","Block Group 2; Census Tract 7030; Montgomery County; Maryland","593","121","231","78","222","77","9","10","4","6","0","14","5","7","0","14","0","14","44","27","0","14","44","27","0","14","0","14","0","14","0","14","0","14","7","11","6","9","0","14","305","83",
"1500000US240317031001","Block Group 1; Census Tract 7031; Montgomery County; Maryland","984","241","622","216","520","188","102","99","102","99","0","14","0","14","0","14","0","14","113","66","83","53","30","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","14","240","109",
"1500000US240317031002","Block Group 2; Census Tract 7031; Montgomery County; Maryland","486","157","292","128","237","103","55","50","55","50","0","14","0","14","0","14","0","14","56","45","26","31","30","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","138","67",
"1500000US240317031003","Block Group 3; Census Tract 7031; Montgomery County; Maryland","709","257","450","172","432","169","18","21","18","21","0","14","0","14","0","14","0","14","57","35","12","19","45","33","0","14","0","14","0","14","31","41","0","14","12","20","41","54","0","14","118","84",
"1500000US240317031004","Block Group 4; Census Tract 7031; Montgomery County; Maryland","299","187","216","149","216","149","0","14","0","14","0","14","0","14","0","14","0","14","20","24","0","14","20","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","63","109",
"1500000US240317032011","Block Group 1; Census Tract 7032.01; Montgomery County; Maryland","2530","936","1493","585","1389","581","104","97","67","81","0","14","0","14","0","14","37","38","347","220","260","217","87","68","0","14","0","14","0","14","28","36","0","14","0","14","23","36","57","42","582","368",
"1500000US240317032012","Block Group 2; Census Tract 7032.01; Montgomery County; Maryland","679","281","478","196","464","184","14","23","2","12","12","19","0","14","0","14","0","14","11","17","11","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","30","172","122",
"1500000US240317032013","Block Group 3; Census Tract 7032.01; Montgomery County; Maryland","453","183","255","126","230","115","25","37","25","37","0","14","0","14","0","14","0","14","37","61","12","22","25","55","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","161","98",
"1500000US240317032014","Block Group 4; Census Tract 7032.01; Montgomery County; Maryland","763","381","321","127","321","127","0","14","0","14","0","14","0","14","0","14","0","14","26","34","10","19","16","26","0","14","0","14","0","14","0","14","0","14","0","14","6","14","0","14","410","351",
"1500000US240317032021","Block Group 1; Census Tract 7032.02; Montgomery County; Maryland","1099","721","382","212","382","212","0","14","0","14","0","14","0","14","0","14","0","14","44","41","0","14","44","41","0","14","0","14","0","14","0","14","0","14","0","14","72","59","0","14","601","688",
"1500000US240317032022","Block Group 2; Census Tract 7032.02; Montgomery County; Maryland","717","263","459","216","399","213","60","60","21","31","0","14","26","46","0","14","13","20","58","67","0","14","58","67","0","14","0","14","0","14","0","14","0","14","0","14","24","38","13","22","163","134",
"1500000US240317032023","Block Group 3; Census Tract 7032.02; Montgomery County; Maryland","1134","381","627","269","548","195","79","105","79","105","0","14","0","14","0","14","0","14","92","72","16","24","76","57","0","14","0","14","0","14","0","14","0","14","39","65","11","19","0","14","365","145",
"1500000US240317032061","Block Group 1; Census Tract 7032.06; Montgomery County; Maryland","866","212","543","169","422","146","121","101","13","19","94","84","14","20","0","14","0","14","114","74","20","22","76","65","18","22","0","14","0","14","0","14","0","14","0","14","12","27","0","14","197","99",
"1500000US240317032062","Block Group 2; Census Tract 7032.06; Montgomery County; Maryland","623","207","266","133","232","130","34","52","0","14","34","52","0","14","0","14","0","14","178","100","13","22","135","95","30","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","179","96",
"1500000US240317032063","Block Group 3; Census Tract 7032.06; Montgomery County; Maryland","546","196","404","170","343","151","61","64","61","64","0","14","0","14","0","14","0","14","50","35","0","14","50","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","8","14","84","52",
"1500000US240317032071","Block Group 1; Census Tract 7032.07; Montgomery County; Maryland","1067","265","567","194","478","175","89","56","89","56","0","14","0","14","0","14","0","14","58","48","21","27","37","40","0","14","0","14","0","14","0","14","0","14","0","14","23","27","7","15","412","205",
"1500000US240317032072","Block Group 2; Census Tract 7032.07; Montgomery County; Maryland","639","220","475","176","410","167","65","61","45","51","0","14","20","32","0","14","0","14","139","98","89","80","50","60","0","14","0","14","0","14","13","22","0","14","0","14","0","14","0","14","12","22",
"1500000US240317032073","Block Group 3; Census Tract 7032.07; Montgomery County; Maryland","953","229","647","265","477","245","170","113","148","108","0","14","22","38","0","14","0","14","279","161","65","56","214","167","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","27","30",
"1500000US240317032081","Block Group 1; Census Tract 7032.08; Montgomery County; Maryland","439","156","281","119","266","114","15","19","15","19","0","14","0","14","0","14","0","14","35","32","0","14","35","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","10","116","74",
"1500000US240317032082","Block Group 2; Census Tract 7032.08; Montgomery County; Maryland","650","167","457","132","400","120","57","38","57","38","0","14","0","14","0","14","0","14","39","43","0","14","31","41","8","14","0","14","0","14","0","14","0","14","0","14","14","21","0","14","140","67",
"1500000US240317032083","Block Group 3; Census Tract 7032.08; Montgomery County; Maryland","402","129","150","89","142","89","8","13","8","13","0","14","0","14","0","14","0","14","9","14","0","14","9","14","0","14","0","14","0","14","0","14","0","14","0","14","17","19","25","37","201","109",
"1500000US240317032084","Block Group 4; Census Tract 7032.08; Montgomery County; Maryland","964","297","631","270","553","265","78","68","47","37","31","43","0","14","0","14","0","14","44","31","0","14","44","31","0","14","0","14","0","14","0","14","0","14","0","14","9","14","0","14","280","130",
"1500000US240317032091","Block Group 1; Census Tract 7032.09; Montgomery County; Maryland","1117","434","828","342","712","309","116","133","116","133","0","14","0","14","0","14","0","14","190","152","29","36","161","149","0","14","0","14","0","14","0","14","0","14","0","14","32","50","0","14","67","70",
"1500000US240317032092","Block Group 2; Census Tract 7032.09; Montgomery County; Maryland","1036","278","678","251","613","252","65","72","65","72","0","14","0","14","0","14","0","14","109","100","45","81","64","60","0","14","0","14","0","14","0","14","0","14","0","14","0","14","95","146","154","107",
"1500000US240317032093","Block Group 3; Census Tract 7032.09; Montgomery County; Maryland","717","231","449","234","349","172","100","119","100","119","0","14","0","14","0","14","0","14","60","55","0","14","60","55","0","14","0","14","0","14","0","14","0","14","0","14","20","31","0","14","188","139",
"1500000US240317032101","Block Group 1; Census Tract 7032.10; Montgomery County; Maryland","1653","449","1134","341","953","342","181","81","121","70","25","20","22","36","0","14","13","22","84","53","27","31","57","42","0","14","0","14","0","14","0","14","0","14","6","10","3","7","7","11","419","188",
"1500000US240317032102","Block Group 2; Census Tract 7032.10; Montgomery County; Maryland","451","148","313","144","281","131","32","28","32","28","0","14","0","14","0","14","0","14","25","24","8","14","17","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","113","64",
"1500000US240317032131","Block Group 1; Census Tract 7032.13; Montgomery County; Maryland","1272","445","889","378","683","328","206","196","180","167","26","42","0","14","0","14","0","14","266","167","187","103","79","131","0","14","0","14","0","14","0","14","0","14","0","14","0","14","42","58","75","95",
"1500000US240317032132","Block Group 2; Census Tract 7032.13; Montgomery County; Maryland","1548","404","1016","305","673","241","343","200","160","145","155","132","0","14","17","30","11","17","310","218","240","202","70","78","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","222","190",
"1500000US240317032133","Block Group 3; Census Tract 7032.13; Montgomery County; Maryland","759","297","634","279","538","231","96","118","96","118","0","14","0","14","0","14","0","14","34","48","34","48","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","91","109",
"1500000US240317032141","Block Group 1; Census Tract 7032.14; Montgomery County; Maryland","1085","396","878","301","707","246","171","168","118","147","53","60","0","14","0","14","0","14","156","143","76","70","0","14","0","14","80","120","0","14","0","14","0","14","0","14","0","14","0","14","51","56",
"1500000US240317032142","Block Group 2; Census Tract 7032.14; Montgomery County; Maryland","1088","434","802","365","546","263","256","263","229","262","27","45","0","14","0","14","0","14","286","176","233","151","53","87","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US240317032143","Block Group 3; Census Tract 7032.14; Montgomery County; Maryland","1466","588","1089","552","1020","537","69","71","27","47","42","46","0","14","0","14","0","14","120","117","30","47","90","102","0","14","0","14","0","14","0","14","0","14","0","14","40","55","0","14","217","107",
"1500000US240317032151","Block Group 1; Census Tract 7032.15; Montgomery County; Maryland","1076","260","592","161","343","116","249","166","130","103","89","76","30","44","0","14","0","14","252","182","202","165","50","50","0","14","0","14","0","14","43","57","0","14","0","14","12","21","50","51","127","81",
"1500000US240317032152","Block Group 2; Census Tract 7032.15; Montgomery County; Maryland","536","209","341","132","258","135","83","61","83","61","0","14","0","14","0","14","0","14","83","134","47","85","36","52","0","14","0","14","0","14","13","21","0","14","0","14","0","14","0","14","99","54",
"1500000US240317032161","Block Group 1; Census Tract 7032.16; Montgomery County; Maryland","650","247","492","227","492","227","0","14","0","14","0","14","0","14","0","14","0","14","60","86","14","30","46","69","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","98","67",
"1500000US240317032162","Block Group 2; Census Tract 7032.16; Montgomery County; Maryland","103","61","61","51","47","45","14","23","14","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","42","41",
"1500000US240317032163","Block Group 3; Census Tract 7032.16; Montgomery County; Maryland","189","110","158","105","158","105","0","14","0","14","0","14","0","14","0","14","0","14","14","23","0","14","14","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","27",
"1500000US240317032181","Block Group 1; Census Tract 7032.18; Montgomery County; Maryland","137","66","81","46","77","46","4","7","4","7","0","14","0","14","0","14","0","14","11","17","0","14","11","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","45","48",
"1500000US240317032182","Block Group 2; Census Tract 7032.18; Montgomery County; Maryland","19","23","14","21","14","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","9",
"1500000US240317032191","Block Group 1; Census Tract 7032.19; Montgomery County; Maryland","172","102","151","96","136","93","15","23","15","23","0","14","0","14","0","14","0","14","16","25","0","14","16","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","8","0","14",
"1500000US240317032192","Block Group 2; Census Tract 7032.19; Montgomery County; Maryland","92","63","56","45","56","45","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","36","42",
"1500000US240317032193","Block Group 3; Census Tract 7032.19; Montgomery County; Maryland","70","60","55","55","55","55","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","25",
"1500000US240317032201","Block Group 1; Census Tract 7032.20; Montgomery County; Maryland","142","93","137","95","137","95","0","14","0","14","0","14","0","14","0","14","0","14","5","9","0","14","5","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
